price,bedrooms,geometry
439000.0,4.0,POINT (-122.177 47.7258)
268500.0,4.0,POINT (-122.176 47.4025)
330000.0,3.0,POINT (-121.755 47.476)
640000.0,3.0,POINT (-122.307 47.6045)
900000.0,3.0,POINT (-122.058 47.6366)
370000.0,3.0,POINT (-122.06 47.3725)
685000.0,3.0,POINT (-122.292 47.5897)
505000.0,3.0,POINT (-121.972 47.6277)
265000.0,3.0,POINT (-121.974 47.1803)
290000.0,3.0,POINT (-122.188 47.4489)
296000.0,4.0,POINT (-122.017 47.3665)
360000.0,4.0,POINT (-122.251 47.4964)
240500.0,3.0,POINT (-122.317 47.492)
372500.0,2.0,POINT (-122.373 47.5496)
595000.0,3.0,POINT (-121.776 47.5008)
515000.0,4.0,POINT (-122.341 47.2846)
1220000.0,4.0,POINT (-122.216 47.5494)
507000.0,2.0,POINT (-122.027 47.7123)
399950.0,4.0,POINT (-122.115 47.3131)
185000.0,3.0,POINT (-121.996 47.3122)
460000.0,3.0,POINT (-122.125 47.6947)
435500.0,3.0,POINT (-122.018 47.5665)
469000.0,4.0,POINT (-122.283 47.425)
531000.0,2.0,POINT (-122.34 47.6634)
443500.0,2.0,POINT (-122.373 47.7047)
223000.0,3.0,POINT (-122.084 47.3666)
590000.0,4.0,POINT (-122.242 47.7466)
340000.0,2.0,POINT (-122.35 47.6972)
650000.0,3.0,POINT (-122.395 47.6372)
533600.0,3.0,POINT (-122.001 47.5694)
695000.0,3.0,POINT (-122.024 47.6214)
242000.0,3.0,POINT (-122.188 47.3961)
425000.0,3.0,POINT (-122.309 47.7162)
525000.0,3.0,POINT (-122.113 47.6844)
485000.0,3.0,POINT (-122.018 47.5737)
175000.0,3.0,POINT (-121.771 47.4474)
210000.0,3.0,POINT (-122.184 47.3128)
260000.0,3.0,POINT (-122.171 47.4022)
577000.0,3.0,POINT (-122.391 47.5671)
200000.0,3.0,POINT (-122.212 47.2876)
605000.0,2.0,POINT (-122.372 47.682)
325000.0,3.0,POINT (-122.331 47.7125)
289500.0,3.0,POINT (-122.239 47.496)
559950.0,3.0,POINT (-122.309 47.5876)
1042500.0,3.0,POINT (-122.273 47.6821)
543500.0,3.0,POINT (-122.396 47.6581)
480000.0,4.0,POINT (-122.094 47.3496)
218000.0,3.0,POINT (-122.001 47.1951)
565000.0,2.0,POINT (-122.396 47.6539)
426700.0,3.0,POINT (-122.178 47.5375)
650000.0,3.0,POINT (-122.267 47.7605)
542000.0,2.0,POINT (-122.326 47.6663)
415000.0,3.0,POINT (-122.13 47.6978)
214000.0,3.0,POINT (-122.215 47.3221)
245000.0,3.0,POINT (-122.275 47.4488)
314500.0,3.0,POINT (-122.31 47.2681)
1120000.0,3.0,POINT (-122.39 47.5821)
378000.0,2.0,POINT (-122.39 47.5395)
305000.0,4.0,POINT (-122.269 47.336)
595000.0,5.0,POINT (-122.261 47.7679)
729500.0,3.0,POINT (-122.402 47.5818)
430000.0,3.0,POINT (-121.853 47.5317)
240000.0,3.0,POINT (-122.05 47.3647)
545000.0,3.0,POINT (-122.384 47.5338)
530000.0,3.0,POINT (-122.305 47.6681)
157000.0,1.0,POINT (-122.3 47.4152)
425000.0,4.0,POINT (-122.35 47.5044)
220000.0,3.0,POINT (-122.346 47.4793)
521000.0,4.0,POINT (-122.076 47.7627)
325000.0,3.0,POINT (-122.274 47.5193)
597500.0,3.0,POINT (-122.379 47.555)
337000.0,3.0,POINT (-121.826 47.526)
1000000.0,3.0,POINT (-122.124 47.655)
3070000.0,3.0,POINT (-122.224 47.7022)
495000.0,3.0,POINT (-122.267 47.6718)
748000.0,4.0,POINT (-122.109 47.6327)
888000.0,3.0,POINT (-122.198 47.6245)
269900.0,3.0,POINT (-121.758 47.4761)
496500.0,4.0,POINT (-122.045 47.5221)
475000.0,3.0,POINT (-122.278 47.7522)
312000.0,3.0,POINT (-122.311 47.7145)
323000.0,3.0,POINT (-122.11 47.7404)
331000.0,3.0,POINT (-122.159 47.4834)
306000.0,3.0,POINT (-122.353 47.7049)
655000.0,4.0,POINT (-122.381 47.6915)
290000.0,3.0,POINT (-122.319 47.336)
1250000.0,4.0,POINT (-122.274 47.6597)
460000.0,3.0,POINT (-122.286 47.6759)
435000.0,4.0,POINT (-122.319 47.6988)
664000.0,4.0,POINT (-122.181 47.5427)
865000.0,4.0,POINT (-122.318 47.6462)
385000.0,3.0,POINT (-122.146 47.4406)
497000.0,3.0,POINT (-122.202 47.705)
280000.0,2.0,POINT (-121.785 47.4965)
188000.0,2.0,POINT (-122.271 47.5024)
478500.0,3.0,POINT (-122.387 47.5304)
1145000.0,4.0,POINT (-121.872 47.544)
222000.0,3.0,POINT (-122.368 47.291)
799000.0,4.0,POINT (-122.006 47.6932)
609900.0,4.0,POINT (-122.004 47.3558)
413000.0,4.0,POINT (-122.359 47.5536)
400000.0,4.0,POINT (-122.321 47.6942)
802541.0,5.0,POINT (-122.182 47.5462)
320000.0,3.0,POINT (-122.346 47.2918)
507000.0,4.0,POINT (-121.882 47.5441)
387500.0,3.0,POINT (-122.298 47.6982)
396000.0,3.0,POINT (-122.101 47.7415)
373000.0,3.0,POINT (-122.224 47.4862)
1484900.0,5.0,POINT (-122.22 47.5553)
359900.0,4.0,POINT (-122.141 47.4406)
410000.0,2.0,POINT (-122.316 47.6997)
690000.0,4.0,POINT (-122.03 47.6726)
245000.0,3.0,POINT (-122.185 47.3702)
700000.0,5.0,POINT (-122.083 47.5896)
268000.0,4.0,POINT (-122.311 47.3923)
225000.0,3.0,POINT (-122.1 47.3664)
980000.0,4.0,POINT (-122.195 47.5894)
795000.0,2.0,POINT (-122.359 47.5708)
195000.0,2.0,POINT (-122.262 47.5156)
480000.0,4.0,POINT (-122.177 47.589)
485000.0,4.0,POINT (-122.37 47.6385)
130000.0,2.0,POINT (-122.291 47.4672)
325000.0,2.0,POINT (-122.327 47.3444)
440000.0,3.0,POINT (-122.191 47.731)
550000.0,4.0,POINT (-122.271 47.7646)
310000.0,3.0,POINT (-122.124 47.5015)
530000.0,3.0,POINT (-121.972 47.2413)
390000.0,4.0,POINT (-122.183 47.4206)
243000.0,3.0,POINT (-122.28 47.3575)
639000.0,4.0,POINT (-122.025 47.6285)
215000.0,4.0,POINT (-122.316 47.3437)
405000.0,5.0,POINT (-122.22 47.7573)
250000.0,4.0,POINT (-122.275 47.3745)
405500.0,3.0,POINT (-122.309 47.7359)
452000.0,6.0,POINT (-122.286 47.7142)
730000.0,6.0,POINT (-122.286 47.7142)
267000.0,3.0,POINT (-121.998 47.3131)
289950.0,3.0,POINT (-122.031 47.3668)
565000.0,2.0,POINT (-122.349 47.6893)
1578000.0,4.0,POINT (-122.164 47.635)
636000.0,3.0,POINT (-122.131 47.6664)
350000.0,5.0,POINT (-122.255 47.4938)
320000.0,3.0,POINT (-122.162 47.4525)
210000.0,2.0,POINT (-122.319 47.3825)
245000.0,2.0,POINT (-122.376 47.5326)
328000.0,3.0,POINT (-122.161 47.4818)
985000.0,4.0,POINT (-122.077 47.7287)
501000.0,3.0,POINT (-122.225 47.4908)
315000.0,3.0,POINT (-121.759 47.4429)
403000.0,3.0,POINT (-121.965 47.7336)
550000.0,3.0,POINT (-122.28 47.7591)
347500.0,4.0,POINT (-122.201 47.3591)
365000.0,4.0,POINT (-122.162 47.4388)
588000.0,3.0,POINT (-122.368 47.7004)
605000.0,3.0,POINT (-122.131 47.5633)
1300000.0,3.0,POINT (-122.273 47.6585)
233000.0,3.0,POINT (-122.272 47.3415)
360000.0,4.0,POINT (-122.2 47.3818)
459000.0,2.0,POINT (-122.366 47.695)
740000.0,3.0,POINT (-122.062 47.7479)
305000.0,3.0,POINT (-122.073 47.7422)
395000.0,3.0,POINT (-122.38 47.6921)
560000.0,4.0,POINT (-122.198 47.7533)
650000.0,4.0,POINT (-122.402 47.5793)
449950.0,3.0,POINT (-122.239 47.7767)
517500.0,3.0,POINT (-122.387 47.6988)
435000.0,4.0,POINT (-122.214 47.7121)
329999.0,3.0,POINT (-122.313 47.7447)
950000.0,3.0,POINT (-122.405 47.5671)
447000.0,3.0,POINT (-122.317 47.5646)
699800.0,2.0,POINT (-122.02 47.717)
850000.0,3.0,POINT (-122.279 47.6374)
316500.0,3.0,POINT (-122.355 47.3272)
942500.0,5.0,POINT (-122.157 47.5511)
1310000.0,2.0,POINT (-122.384 47.5912)
856600.0,4.0,POINT (-122.178 47.5987)
405600.0,5.0,POINT (-122.262 47.5132)
565000.0,4.0,POINT (-121.97 47.6333)
400000.0,3.0,POINT (-122.387 47.5818)
330000.0,3.0,POINT (-121.934 47.7576)
374950.0,4.0,POINT (-122.043 47.3608)
405300.0,3.0,POINT (-122.166 47.4987)
560000.0,3.0,POINT (-122.056 47.6216)
824000.0,4.0,POINT (-122.195 47.6051)
260000.0,3.0,POINT (-122.08 47.363)
760000.0,4.0,POINT (-122.287 47.6777)
405000.0,3.0,POINT (-122.336 47.3384)
429900.0,4.0,POINT (-122.15 47.4598)
341500.0,3.0,POINT (-122.189 47.5089)
465250.0,5.0,POINT (-122.38 47.7751)
450000.0,2.0,POINT (-122.362 47.6797)
390000.0,3.0,POINT (-122.144 47.5771)
420000.0,3.0,POINT (-122.114 47.6188)
269950.0,3.0,POINT (-122.279 47.4802)
493000.0,4.0,POINT (-122.295 47.6101)
370000.0,4.0,POINT (-122.172 47.3314)
2250000.0,5.0,POINT (-122.286 47.6196)
305000.0,3.0,POINT (-122.11 47.475)
400000.0,3.0,POINT (-122.217 47.7146)
320000.0,3.0,POINT (-122.356 47.7073)
715000.0,4.0,POINT (-122.351 47.6583)
650000.0,6.0,POINT (-122.125 47.6261)
218000.0,5.0,POINT (-122.376 47.3109)
500000.0,2.0,POINT (-122.371 47.6949)
460000.0,4.0,POINT (-121.993 47.4691)
232500.0,3.0,POINT (-122.327 47.3289)
408200.0,3.0,POINT (-122.363 47.5293)
522000.0,3.0,POINT (-122.115 47.6792)
675000.0,4.0,POINT (-122.044 47.6337)
1355000.0,4.0,POINT (-122.134 47.5506)
249950.0,4.0,POINT (-122.333 47.492)
210000.0,2.0,POINT (-122.294 47.4781)
429950.0,4.0,POINT (-122.355 47.7041)
737500.0,4.0,POINT (-121.994 47.6304)
710000.0,4.0,POINT (-122.198 47.6815)
470000.0,3.0,POINT (-121.867 47.5341)
1100000.0,4.0,POINT (-122.078 47.7354)
650000.0,3.0,POINT (-122.335 47.6518)
1216000.0,4.0,POINT (-122.162 47.5619)
422120.0,3.0,POINT (-122.205 47.7148)
625000.0,5.0,POINT (-122.218 47.746)
385200.0,4.0,POINT (-122.375 47.5222)
500000.0,3.0,POINT (-122.01 47.5756)
308000.0,4.0,POINT (-122.058 47.3405)
565000.0,3.0,POINT (-122.185 47.5433)
581000.0,3.0,POINT (-122.034 47.6799)
361000.0,3.0,POINT (-122.153 47.39)
345000.0,3.0,POINT (-122.121 47.6329)
419000.0,2.0,POINT (-122.309 47.6124)
347000.0,3.0,POINT (-122.179 47.4802)
625000.0,4.0,POINT (-121.991 47.5839)
2400000.0,4.0,POINT (-122.227 47.5602)
379000.0,3.0,POINT (-122.011 47.3077)
310000.0,3.0,POINT (-122.017 47.5707)
250000.0,2.0,POINT (-122.225 47.3839)
682000.0,5.0,POINT (-122.188 47.539)
246500.0,3.0,POINT (-121.983 47.2118)
325000.0,3.0,POINT (-122.228 47.2597)
310950.0,4.0,POINT (-122.184 47.393)
1100000.0,3.0,POINT (-122.396 47.6347)
287500.0,3.0,POINT (-122.351 47.7493)
431000.0,3.0,POINT (-122.351 47.7493)
226000.0,3.0,POINT (-122.279 47.5282)
825000.0,3.0,POINT (-122.348 47.682)
175000.0,4.0,POINT (-122.286 47.4778)
465750.0,3.0,POINT (-122.123 47.6357)
659000.0,4.0,POINT (-122.05 47.5771)
595000.0,3.0,POINT (-122.327 47.6898)
350000.0,3.0,POINT (-122.127 47.4622)
270000.0,4.0,POINT (-122.381 47.3102)
662500.0,6.0,POINT (-122.117 47.6061)
249900.0,3.0,POINT (-122.281 47.294)
324500.0,3.0,POINT (-122.362 47.3272)
430000.0,2.0,POINT (-122.033 47.7176)
419950.0,2.0,POINT (-122.033 47.7176)
285000.0,4.0,POINT (-122.276 47.3748)
332000.0,4.0,POINT (-122.191 47.3337)
282000.0,4.0,POINT (-122.3 47.5033)
320000.0,3.0,POINT (-122.34 47.7321)
428750.0,3.0,POINT (-122.119 47.5719)
330000.0,3.0,POINT (-121.937 47.2477)
456500.0,4.0,POINT (-122.361 47.7027)
352000.0,3.0,POINT (-122.121 47.4723)
664000.0,4.0,POINT (-122.325 47.6645)
628000.0,3.0,POINT (-122.203 47.7738)
512000.0,3.0,POINT (-122.136 47.6618)
254000.0,3.0,POINT (-122.376 47.3085)
535800.0,4.0,POINT (-121.996 47.5691)
287653.0,3.0,POINT (-122.006 47.3841)
438000.0,3.0,POINT (-122.385 47.5446)
450000.0,4.0,POINT (-122.237 47.7557)
327000.0,5.0,POINT (-122.209 47.2635)
370500.0,4.0,POINT (-122.128 47.4829)
265000.0,3.0,POINT (-122.049 47.3898)
450000.0,4.0,POINT (-122.197 47.5152)
425000.0,3.0,POINT (-122.093 47.5081)
166600.0,3.0,POINT (-122.115 47.3729)
245000.0,1.0,POINT (-122.323 47.481)
565000.0,3.0,POINT (-122.284 47.6742)
539900.0,3.0,POINT (-122.169 47.6963)
910000.0,3.0,POINT (-122.307 47.5951)
280000.0,4.0,POINT (-122.219 47.2658)
275000.0,3.0,POINT (-122.039 47.3576)
467000.0,3.0,POINT (-122.188 47.4802)
457500.0,3.0,POINT (-122.005 47.5682)
381156.0,2.0,POINT (-122.276 47.5517)
289999.0,5.0,POINT (-122.191 47.3122)
642450.0,3.0,POINT (-122.288 47.5962)
469950.0,3.0,POINT (-122.137 47.6071)
795000.0,3.0,POINT (-122.188 47.6652)
785000.0,4.0,POINT (-122.036 47.6323)
860000.0,3.0,POINT (-122.106 47.5611)
1095000.0,0.0,POINT (-122.322 47.6362)
147500.0,3.0,POINT (-122.203 47.404)
390000.0,3.0,POINT (-122.198 47.7356)
229000.0,3.0,POINT (-122.314 47.3586)
185000.0,3.0,POINT (-122.307 47.494)
414900.0,3.0,POINT (-122.305 47.7004)
200000.0,4.0,POINT (-122.381 47.5507)
225000.0,4.0,POINT (-122.191 47.2959)
720000.0,3.0,POINT (-122.289 47.6675)
930000.0,4.0,POINT (-122.37 47.6402)
1270000.0,5.0,POINT (-122.222 47.6209)
700000.0,5.0,POINT (-122.291 47.6094)
466000.0,2.0,POINT (-122.333 47.6608)
374000.0,3.0,POINT (-122.193 47.7364)
480000.0,3.0,POINT (-122.172 47.7438)
740000.0,3.0,POINT (-122.013 47.6724)
1010000.0,4.0,POINT (-122.318 47.6476)
395000.0,4.0,POINT (-122.127 47.3782)
340000.0,2.0,POINT (-122.352 47.5185)
209000.0,3.0,POINT (-122.361 47.526)
431650.0,5.0,POINT (-122.146 47.5922)
980000.0,5.0,POINT (-122.216 47.5368)
660000.0,3.0,POINT (-122.05 47.7637)
730000.0,4.0,POINT (-122.188 47.6916)
291500.0,3.0,POINT (-122.076 47.3592)
905000.0,4.0,POINT (-122.215 47.5627)
800000.0,4.0,POINT (-122.039 47.7418)
839900.0,4.0,POINT (-122.2 47.5134)
200000.0,1.0,POINT (-122.372 47.5492)
300000.0,3.0,POINT (-122.168 47.4614)
530000.0,3.0,POINT (-122.304 47.69)
314950.0,3.0,POINT (-122.037 47.3627)
255000.0,3.0,POINT (-122.198 47.3969)
550000.0,5.0,POINT (-122.304 47.5728)
435000.0,3.0,POINT (-122.391 47.5499)
234000.0,3.0,POINT (-122.207 47.3113)
615000.0,4.0,POINT (-122.1 47.639)
205000.0,3.0,POINT (-122.263 47.3315)
384000.0,4.0,POINT (-122.349 47.5353)
324000.0,3.0,POINT (-122.192 47.4315)
645000.0,3.0,POINT (-122.301 47.6733)
570000.0,3.0,POINT (-122.369 47.6655)
324000.0,3.0,POINT (-122.195 47.4095)
270000.0,2.0,POINT (-122.356 47.527)
290000.0,5.0,POINT (-122.172 47.4599)
250000.0,3.0,POINT (-122.317 47.3702)
342000.0,3.0,POINT (-121.915 47.6903)
255000.0,3.0,POINT (-122.28 47.4405)
800000.0,3.0,POINT (-122.218 47.5371)
451000.0,3.0,POINT (-122.375 47.5666)
990000.0,4.0,POINT (-122.204 47.6597)
288400.0,4.0,POINT (-122.186 47.4046)
420000.0,3.0,POINT (-122.268 47.5383)
359000.0,2.0,POINT (-122.343 47.7052)
390000.0,4.0,POINT (-122.09 47.4417)
300000.0,3.0,POINT (-122.283 47.5355)
545000.0,5.0,POINT (-122.199 47.7096)
288349.0,3.0,POINT (-122.047 47.3414)
299900.0,3.0,POINT (-122.069 47.3023)
891000.0,4.0,POINT (-122.358 47.6804)
1200000.0,3.0,POINT (-122.4 47.6972)
378000.0,4.0,POINT (-122.026 47.3556)
299995.0,2.0,POINT (-122.315 47.7463)
253000.0,3.0,POINT (-122.158 47.3545)
350000.0,3.0,POINT (-121.852 47.5583)
565000.0,4.0,POINT (-122.372 47.6653)
315000.0,2.0,POINT (-122.273 47.5513)
570000.0,4.0,POINT (-122.382 47.5446)
971000.0,5.0,POINT (-122.282 47.7174)
915000.0,5.0,POINT (-122.3 47.6364)
419000.0,4.0,POINT (-122.355 47.4522)
260000.0,4.0,POINT (-122.361 47.3275)
1321500.0,3.0,POINT (-122.197 47.6271)
369950.0,3.0,POINT (-121.787 47.4895)
1029900.0,3.0,POINT (-122.119 47.5484)
435000.0,5.0,POINT (-122.278 47.5453)
601000.0,3.0,POINT (-122.286 47.7012)
460500.0,3.0,POINT (-122.178 47.663)
720000.0,3.0,POINT (-122.356 47.6617)
851000.0,4.0,POINT (-121.976 47.5878)
550000.0,4.0,POINT (-122.377 47.5784)
700000.0,4.0,POINT (-122.331 47.6606)
323000.0,3.0,POINT (-122.059 47.3622)
345500.0,3.0,POINT (-122.362 47.7612)
378000.0,4.0,POINT (-122.272 47.5491)
650000.0,4.0,POINT (-122.383 47.5711)
385000.0,3.0,POINT (-122.062 47.6273)
425000.0,2.0,POINT (-122.319 47.6233)
210000.0,4.0,POINT (-121.989 47.2105)
630000.0,4.0,POINT (-122.049 47.7649)
335000.0,3.0,POINT (-122.368 47.4999)
196500.0,3.0,POINT (-122.272 47.3461)
582800.0,4.0,POINT (-122.06 47.6471)
440000.0,3.0,POINT (-122.222 47.7283)
752500.0,4.0,POINT (-122.198 47.6495)
532500.0,3.0,POINT (-122.384 47.5724)
265000.0,3.0,POINT (-122.33 47.4061)
397500.0,3.0,POINT (-122.283 47.7289)
524250.0,3.0,POINT (-122.011 47.546)
765000.0,4.0,POINT (-122.08 47.5515)
648000.0,4.0,POINT (-122.019 47.6301)
469500.0,5.0,POINT (-122.173 47.3908)
237500.0,3.0,POINT (-122.369 47.3011)
216000.0,3.0,POINT (-122.297 47.3298)
427200.0,3.0,POINT (-122.173 47.5364)
280000.0,3.0,POINT (-122.208 47.4545)
718000.0,5.0,POINT (-122.128 47.5702)
420000.0,2.0,POINT (-121.878 47.5175)
379000.0,2.0,POINT (-122.372 47.6971)
326100.0,2.0,POINT (-122.361 47.7145)
535000.0,3.0,POINT (-122.324 47.6774)
283000.0,4.0,POINT (-122.01 47.1949)
260000.0,3.0,POINT (-122.301 47.5048)
399000.0,4.0,POINT (-122.378 47.5303)
484950.0,3.0,POINT (-122.017 47.5688)
640000.0,4.0,POINT (-122.174 47.5867)
585000.0,4.0,POINT (-122.328 47.6948)
645000.0,4.0,POINT (-122.284 47.7293)
253000.0,3.0,POINT (-122.325 47.3211)
178500.0,2.0,POINT (-122.344 47.5077)
291000.0,4.0,POINT (-122.03 47.3492)
199950.0,2.0,POINT (-122.25 47.2786)
553500.0,2.0,POINT (-122.328 47.6707)
189950.0,2.0,POINT (-122.057 47.3738)
289000.0,3.0,POINT (-122.273 47.3225)
700000.0,4.0,POINT (-122.327 47.6593)
270000.0,3.0,POINT (-122.171 47.4312)
258000.0,4.0,POINT (-122.361 47.327)
530000.0,3.0,POINT (-122.309 47.7191)
245000.0,3.0,POINT (-122.178 47.3204)
563000.0,3.0,POINT (-122.369 47.6807)
515000.0,3.0,POINT (-121.875 47.5346)
325000.0,4.0,POINT (-122.349 47.3017)
540000.0,3.0,POINT (-121.911 47.5599)
280300.0,2.0,POINT (-122.338 47.7008)
460000.0,4.0,POINT (-122.388 47.6802)
475000.0,3.0,POINT (-122.145 47.7571)
900000.0,4.0,POINT (-122.147 47.6042)
538200.0,4.0,POINT (-122.114 47.627)
429000.0,2.0,POINT (-122.291 47.6078)
164808.0,3.0,POINT (-122.265 47.5064)
520000.0,4.0,POINT (-122.127 47.6937)
475000.0,3.0,POINT (-122.317 47.7221)
283000.0,4.0,POINT (-122.3 47.4809)
321500.0,4.0,POINT (-122.191 47.3572)
840000.0,4.0,POINT (-122.073 47.7083)
287000.0,3.0,POINT (-122.033 47.3484)
375000.0,3.0,POINT (-122.156 47.6737)
349500.0,3.0,POINT (-122.205 47.7263)
446450.0,3.0,POINT (-122.379 47.5144)
315000.0,4.0,POINT (-122.18 47.4065)
271310.0,2.0,POINT (-122.302 47.5849)
315000.0,4.0,POINT (-122.332 47.7612)
245000.0,3.0,POINT (-122.179 47.3682)
543115.0,2.0,POINT (-122.399 47.6382)
900000.0,4.0,POINT (-122.397 47.6908)
2450000.0,4.0,POINT (-122.283 47.5747)
554000.0,2.0,POINT (-122.031 47.7107)
249900.0,3.0,POINT (-122.25 47.267)
768000.0,3.0,POINT (-122.109 47.5468)
980000.0,4.0,POINT (-122.395 47.6327)
395000.0,5.0,POINT (-122.364 47.4997)
415000.0,3.0,POINT (-122.35 47.6969)
380000.0,4.0,POINT (-122.014 47.3559)
566000.0,3.0,POINT (-122.016 47.5985)
218500.0,2.0,POINT (-122.21 47.3098)
550000.0,4.0,POINT (-122.114 47.683)
512031.0,3.0,POINT (-122.36 47.6769)
197500.0,2.0,POINT (-122.19 47.452)
470000.0,3.0,POINT (-122.172 47.701)
590000.0,3.0,POINT (-121.956 47.6493)
465000.0,4.0,POINT (-122.198 47.7725)
499000.0,2.0,POINT (-122.092 47.4985)
515000.0,3.0,POINT (-122.188 47.5498)
716500.0,3.0,POINT (-122.278 47.6582)
410000.0,3.0,POINT (-122.385 47.6542)
850000.0,4.0,POINT (-122.388 47.5437)
1050000.0,4.0,POINT (-122.184 47.6476)
648000.0,4.0,POINT (-122.028 47.5833)
620000.0,4.0,POINT (-122.37 47.6763)
935000.0,4.0,POINT (-122.044 47.323)
379000.0,3.0,POINT (-122.196 47.7168)
699000.0,3.0,POINT (-122.397 47.6416)
528000.0,4.0,POINT (-122.298 47.7259)
425000.0,3.0,POINT (-122.18 47.5197)
249500.0,2.0,POINT (-122.115 47.3643)
1035480.0,5.0,POINT (-122.018 47.6849)
790000.0,4.0,POINT (-122.386 47.5271)
399950.0,3.0,POINT (-122.043 47.5254)
275000.0,3.0,POINT (-122.35 47.7635)
550000.0,3.0,POINT (-122.352 47.6347)
140000.0,1.0,POINT (-122.215 47.467)
250000.0,3.0,POINT (-122.292 47.5658)
318000.0,3.0,POINT (-122.31 47.3983)
505000.0,2.0,POINT (-122.059 47.597)
470500.0,5.0,POINT (-122.18 47.5415)
360000.0,3.0,POINT (-122.301 47.7071)
1242500.0,4.0,POINT (-122.156 47.5634)
986000.0,3.0,POINT (-122.386 47.5262)
515000.0,2.0,POINT (-122.293 47.6231)
320000.0,3.0,POINT (-122.292 47.477)
310000.0,4.0,POINT (-122.265 47.5042)
356700.0,2.0,POINT (-122.378 47.5258)
775000.0,4.0,POINT (-122.388 47.6397)
325000.0,3.0,POINT (-122.339 47.7565)
208000.0,4.0,POINT (-122.31 47.3668)
825000.0,2.0,POINT (-122.222 47.502)
515000.0,3.0,POINT (-122.333 47.3356)
490000.0,3.0,POINT (-122.292 47.6163)
675000.0,4.0,POINT (-122.343 47.4458)
360000.0,4.0,POINT (-122.29 47.572)
550000.0,4.0,POINT (-122.29 47.572)
225000.0,3.0,POINT (-122.328 47.4973)
500000.0,3.0,POINT (-122.147 47.4497)
385000.0,4.0,POINT (-122.12 47.4702)
837700.0,5.0,POINT (-122.102 47.696)
448000.0,3.0,POINT (-122.035 47.6817)
730000.0,5.0,POINT (-122.191 47.5831)
575000.0,4.0,POINT (-122.382 47.5252)
430000.0,3.0,POINT (-122.192 47.7299)
435000.0,3.0,POINT (-122.043 47.687)
241000.0,3.0,POINT (-122.066 47.3006)
453500.0,2.0,POINT (-122.355 47.6261)
285000.0,2.0,POINT (-122.356 47.7218)
151000.0,2.0,POINT (-122.186 47.4965)
1570000.0,5.0,POINT (-122.134 47.5306)
631000.0,5.0,POINT (-122.319 47.6051)
285000.0,2.0,POINT (-122.369 47.5462)
195000.0,3.0,POINT (-122.348 47.3274)
817500.0,4.0,POINT (-121.991 47.5859)
550000.0,3.0,POINT (-122.14 47.5953)
1127000.0,4.0,POINT (-122.195 47.6699)
609850.0,2.0,POINT (-122.373 47.6544)
200000.0,3.0,POINT (-122.361 47.5352)
367000.0,4.0,POINT (-122.037 47.3603)
285167.0,3.0,POINT (-122.218 47.2626)
275000.0,2.0,POINT (-122.304 47.3347)
350900.0,4.0,POINT (-122.169 47.3866)
660000.0,4.0,POINT (-122.014 47.5747)
525000.0,3.0,POINT (-122.118 47.6054)
262000.0,4.0,POINT (-122.316 47.514)
690000.0,2.0,POINT (-122.332 47.6561)
624000.0,5.0,POINT (-121.974 47.7377)
353000.0,3.0,POINT (-122.291 47.7098)
552500.0,4.0,POINT (-122.186 47.5041)
224500.0,4.0,POINT (-122.174 47.3178)
239000.0,3.0,POINT (-122.336 47.5006)
975000.0,5.0,POINT (-122.027 47.5557)
1200000.0,4.0,POINT (-122.131 47.5305)
505000.0,3.0,POINT (-122.296 47.6261)
302000.0,4.0,POINT (-122.162 47.5008)
170000.0,3.0,POINT (-122.36 47.5175)
195000.0,2.0,POINT (-122.04 47.524)
272000.0,5.0,POINT (-122.172 47.5014)
369000.0,5.0,POINT (-122.172 47.5014)
332500.0,3.0,POINT (-122.312 47.7274)
515000.0,3.0,POINT (-122.112 47.6191)
269000.0,3.0,POINT (-122.258 47.4945)
1278000.0,4.0,POINT (-122.143 47.5283)
303000.0,3.0,POINT (-122.189 47.4733)
420000.0,7.0,POINT (-122.307 47.7555)
400000.0,3.0,POINT (-122.385 47.6856)
225000.0,3.0,POINT (-122 47.2093)
219000.0,2.0,POINT (-122.022 47.3496)
605000.0,3.0,POINT (-122.216 47.7408)
625000.0,4.0,POINT (-122.292 47.7)
380000.0,5.0,POINT (-122.311 47.5965)
620000.0,4.0,POINT (-122.146 47.5916)
687500.0,4.0,POINT (-122.029 47.5862)
225500.0,4.0,POINT (-122.082 47.4517)
252500.0,3.0,POINT (-122.263 47.498)
510000.0,3.0,POINT (-122.004 47.5703)
510000.0,4.0,POINT (-122.317 47.7402)
725000.0,3.0,POINT (-122.352 47.6372)
75000.0,1.0,POINT (-121.906 47.2638)
492000.0,2.0,POINT (-122.349 47.6868)
425000.0,4.0,POINT (-122.097 47.7407)
1955000.0,4.0,POINT (-122.259 47.7165)
298900.0,3.0,POINT (-122.17 47.3291)
699000.0,4.0,POINT (-122.069 47.4856)
310000.0,2.0,POINT (-122.346 47.6846)
350000.0,3.0,POINT (-122.174 47.6703)
790000.0,4.0,POINT (-122.238 47.5105)
305000.0,4.0,POINT (-122.184 47.3919)
315000.0,3.0,POINT (-122.288 47.5412)
267500.0,5.0,POINT (-122.115 47.3737)
1750000.0,4.0,POINT (-122.273 47.6849)
435000.0,6.0,POINT (-122.162 47.7152)
482500.0,6.0,POINT (-122.182 47.7208)
5110800.0,5.0,POINT (-122.211 47.6767)
439995.0,3.0,POINT (-122.34 47.76)
